App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
24/7 BZ Reis,TRAVEL_AND_LOCAL,53.0,Free,0.0,Everyone,Travel & Local,2018-03-09,4.1
Fingerprint Lock Screen Prank,TOOLS,4.3,Free,0.0,Everyone,Tools,2017-12-09,4.0
tv-ec,FAMILY,3.4,Free,0.0,Everyone,Entertainment,2018-04-07,3.0
HOTEL DEALS,TRAVEL_AND_LOCAL,4.0,Free,0.0,Everyone,Travel & Local,2018-04-26,4.1
"Arizona Statutes, ARS (AZ Law)",BOOKS_AND_REFERENCE,8.8,Free,0.0,Everyone,Books & Reference,2017-10-18,4.4
We learn children's verses in kindergarten,PARENTING,6.5,Free,0.0,Everyone,Parenting;Education,2017-12-20,4.0
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,20.0,Free,0.0,Teen,Shopping,2018-08-06,4.1
Essential Resources,LIBRARIES_AND_DEMO,0.01,Free,0.0,Everyone,Libraries & Demo,2017-09-27,7.1
BURGER KING® App,LIFESTYLE,39.0,Free,0.0,Everyone,Lifestyle,2017-01-12,4.1
Educational Games 4 Kids,FAMILY,39.0,Free,0.0,Everyone,Educational;Education,2018-04-03,4.1
Medical ID - In Case of Emergency (ICE),MEDICAL,5.4,Paid,5.99,Everyone,Medical,2018-05-31,5.0
DO YOU KNOW THE WAY Soundboard,FAMILY,5.2,Free,0.0,Everyone,Entertainment,2018-07-01,4.1
A Call From Santa Claus!,FAMILY,11.0,Free,0.0,Everyone,Entertainment,2016-12-04,3.0
Melior NUI - Material CM Theme,PERSONALIZATION,14.0,Free,0.0,Everyone,Personalization,2016-11-07,3.8298220146427666
Sandbox - Color by Number Coloring Pages,FAMILY,10.0,Free,0.0,Everyone,Entertainment;Creativity,2018-07-19,4.4
Motorola Gallery,VIDEO_PLAYERS,23.0,Free,0.0,Everyone,Video Players & Editors,2016-01-25,3.8298220146427666
Helper for CS:GO,TOOLS,6.0,Free,0.0,Everyone,Tools,2016-06-16,4.1
Be My Princess: PARTY,FAMILY,21.0,Free,0.0,Teen,Simulation,2016-12-12,3.0
BetterMe: Weight Loss Workouts,HEALTH_AND_FITNESS,15.0,Free,0.0,Everyone,Health & Fitness,2018-07-26,5.0
EMI Calculator | FD Calculator | RD calculator,FINANCE,4.4,Free,0.0,Everyone,Finance,2018-03-19,3.0
Fish|Hunt FL,LIFESTYLE,34.0,Free,0.0,Everyone,Lifestyle,2018-03-22,4.1
Angry Birds Space HD,GAME,46.0,Free,0.0,Everyone,Arcade,2018-05-25,4.1
The Simpsons™: Tapped Out,FAMILY,49.0,Free,0.0,Teen,Casual,2018-07-31,3.0
Tafsiir Quraan MP3 Af Soomaali Quraanka Kariimka,LIFESTYLE,3.4,Free,0.0,Everyone,Lifestyle,2018-06-09,4.0
Mobilight-BM,FINANCE,6.2,Free,0.0,Everyone,Finance,2018-08-03,3.0
AK Blackjack,GAME,7.6,Free,0.0,Teen,Card,2018-07-30,4.1
Cut Out : Background Eraser and background changer,PHOTOGRAPHY,9.2,Free,0.0,Everyone,Photography,2018-06-29,4.0
ASCP® CG Exam Flashcards 2018,FAMILY,4.1,Free,0.0,Everyone,Education,2017-06-13,4.3
Burger King Foot Lettuce,FAMILY,5.9,Free,0.0,Everyone,Entertainment,2018-06-11,4.0
BK Murli Dictionary (H to E),FAMILY,3.9,Free,0.0,Everyone,Education,2016-11-19,2.2
Remix Second Hand,SHOPPING,7.5,Free,0.0,Everyone,Shopping,2018-08-02,4.4
Foods Co,SHOPPING,25.0,Free,0.0,Everyone,Shopping,2018-08-02,5.0
Hair Salon - Fun Games,FAMILY,27.0,Free,0.0,Teen,Casual,2018-06-15,4.0
FN,BUSINESS,3.3,Free,0.0,Everyone,Business,2018-02-01,4.0
Ao Oni2,GAME,48.0,Free,0.0,Teen,Adventure,2018-04-20,4.1
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,9.6,Free,0.0,Everyone,Photography,2017-03-15,4.0
D Day World War II Commando Survival Shooting,GAME,64.0,Free,0.0,Teen,Action,2018-05-25,4.1
Masha and the Bear- House Cleaning Games for Girls,FAMILY,74.0,Paid,1.99,Everyone,Educational;Pretend Play,2018-01-25,4.1
Dulquer Salmaan HD Wallpapers,PERSONALIZATION,3.9,Free,0.0,Everyone,Personalization,2018-05-22,4.0
CA Speakers Free,LIFESTYLE,2.9,Free,0.0,Teen,Lifestyle,2015-09-30,2.3
FK Vojvodina,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-02-19,4.1
Weather Crave,WEATHER,44.0,Free,0.0,Everyone,Weather,2018-06-26,4.1
"Cystic Fibrosis Symptoms, Doctors & Treatments",HEALTH_AND_FITNESS,9.7,Free,0.0,Teen,Health & Fitness,2018-04-24,5.0
Toronto Dating,DATING,14.0,Free,0.0,Mature 17+,Dating,2018-07-12,4.1
Do Not Crash,FAMILY,8.3,Free,0.0,Everyone,Casual,2015-02-05,2.3
"Resume Builder Free, 5 Minute CV Maker & Templates",BUSINESS,6.7,Free,0.0,Everyone,Business,2018-06-25,3.0
Jewels Star: OZ adventure,GAME,14.0,Free,0.0,Everyone,Puzzle,2017-12-29,4.0
50 Healthy Slow Cooker Recipes,FOOD_AND_DRINK,9.0,Free,0.0,Everyone 10+,Food & Drink,2017-02-17,2.3
📏 Smart Ruler ↔️ cm/inch measuring for homework!,TOOLS,3.2,Free,0.0,Everyone,Tools,2017-10-21,4.2
Advanced Task Killer,PRODUCTIVITY,1.5,Free,0.0,Everyone,Productivity,2016-08-07,2.3
DN Reader,NEWS_AND_MAGAZINES,1.8,Free,0.0,Everyone,News & Magazines,2014-03-13,4.0
MARVEL Future Fight,FAMILY,72.0,Free,0.0,Everyone 10+,Role Playing,2018-07-03,3.0
HD Movie Video Player,VIDEO_PLAYERS,4.1,Free,0.0,Everyone,Video Players & Editors,2018-03-27,3.0
Kids Mode,EDUCATION,11.0,Free,0.0,Everyone,Education,2018-03-23,3.8298220146427666
Restart Navigator,AUTO_AND_VEHICLES,0.2,Free,0.0,Everyone,Auto & Vehicles,2014-08-26,2.2
Aster DM Healthcare,MEDICAL,8.5,Free,0.0,Everyone,Medical,2017-11-21,3.0
Geometry Dash Lite,GAME,58.0,Free,0.0,Everyone,Arcade,2017-12-22,4.0
Rugby AU,SPORTS,14.0,Free,0.0,Everyone,Sports,2017-12-21,4.1
Six Pack in 30 Days - Abs Workout,HEALTH_AND_FITNESS,13.0,Free,0.0,Everyone,Health & Fitness,2018-06-21,4.2
EY TaxChat,FINANCE,27.0,Free,0.0,Everyone,Finance,2018-04-09,6.0
Nights at Cube Pizzeria 3D – 2,GAME,36.0,Free,0.0,Everyone 10+,Action,2017-12-26,4.3
Assassin's Creed Identity,GAME,92.0,Paid,1.99,Teen,Action,2016-11-23,4.1
RETRO Shocked DW-6000,PERSONALIZATION,0.49,Paid,1.49,Everyone,Personalization,2017-04-04,2.3
City Taxi Driver sim 2016: Cab simulator Game-s,FAMILY,57.0,Free,0.0,Everyone,Simulation,2018-06-12,4.1
Ah! Coins,GAME,9.1,Free,0.0,Everyone,Action,2016-12-08,2.3
Messenger Messenger,SOCIAL,7.0,Free,0.0,Everyone,Social,2018-08-07,4.1
JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,38.0,Free,0.0,Mature 17+,Dating,2018-07-26,4.1
AQ wisdom +,TOOLS,35.0,Free,0.0,Everyone,Tools,2018-03-15,3.0
Free Wi-fi HotspoT,COMMUNICATION,2.3,Free,0.0,Everyone,Communication,2018-07-20,4.0
Fate GO Ap Counter,TOOLS,3.2,Free,0.0,Everyone,Tools,2018-01-19,4.1
Be Stronger,HEALTH_AND_FITNESS,53.0,Paid,1.99,Everyone,Health & Fitness,2018-07-31,3.0
Age of Procreation DX,FAMILY,40.0,Free,0.0,Mature 17+,Simulation,2016-04-22,2.3
Offroad Cruiser,FAMILY,36.0,Free,0.0,Everyone,Simulation,2016-07-13,2.3
The Guardian,NEWS_AND_MAGAZINES,22.0,Free,0.0,Teen,News & Magazines,2018-07-25,4.1
SCS eC,PRODUCTIVITY,17.0,Free,0.0,Everyone,Productivity,2016-10-21,4.1
True Skate,SPORTS,73.0,Paid,1.99,Everyone,Sports,2018-08-04,3.0
Saiyan Z: Super SSJ Ultimate Combat,GAME,61.0,Free,0.0,Everyone,Adventure,2018-04-18,4.0
CP Brown English-Telugu Dictionary,FAMILY,6.8,Free,0.0,Everyone,Education,2017-11-10,4.0
BL IP-Camera,TOOLS,1.2,Paid,3.99,Everyone,Tools,2014-06-05,2.3
Digital Tourist BH Itinerary,TRAVEL_AND_LOCAL,14.0,Free,0.0,Everyone,Travel & Local,2015-10-13,2.2
Luxury Car Simulator,FAMILY,46.0,Free,0.0,Everyone,Simulation,2015-08-07,2.3
BG video - floating video - background video,VIDEO_PLAYERS,2.0,Free,0.0,Everyone,Video Players & Editors,2018-05-21,4.0
Johns Hopkins Guides ABX...,MEDICAL,6.3,Free,0.0,Everyone,Medical,2017-12-08,4.1
Mobile Legends: Bang Bang,GAME,99.0,Free,0.0,Teen,Action,2018-07-24,3.0
Mummatikabalkuragi,EVENTS,0.33,Free,0.0,Teen,Events,2018-07-22,4.0
ELMO EV Charging,MAPS_AND_NAVIGATION,6.2,Free,0.0,Everyone,Maps & Navigation,2018-01-25,3.0
FK Sileks,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-03-18,4.1
m.ride - your motorcycle app,AUTO_AND_VEHICLES,16.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-03,6.0
Morse Player Free,FAMILY,4.2,Free,0.0,Everyone,Education,2017-01-23,3.0
ES Disk Analyzer - Storage Space,PRODUCTIVITY,4.4,Free,0.0,Everyone,Productivity,2017-10-31,4.0
Candy Crush Saga,GAME,74.0,Free,0.0,Everyone,Casual,2018-07-05,4.1
CB VIDEO VISION,PHOTOGRAPHY,2.6,Free,0.0,Everyone,Photography,2017-09-12,4.1
DR Sebi's Alkaline List,FAMILY,5.5,Free,0.0,Everyone,Education,2017-04-05,2.3
Ambulance Simulator 3D,FAMILY,66.0,Free,0.0,Mature 17+,Simulation,2016-12-11,2.3
EW MOTION THERAPY,HEALTH_AND_FITNESS,7.1,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
Gas Prices (Germany only),AUTO_AND_VEHICLES,5.6,Free,0.0,Everyone,Auto & Vehicles,2018-07-29,4.4
"Star Girl - Fashion, Makeup & Dress Up",FAMILY,53.0,Free,0.0,Teen,Casual,2018-04-19,3.0
Texas Hold’em Poker + | Social,GAME,59.0,Free,0.0,Teen,Casino,2017-01-18,3.0
Transformers Rescue Bots: Disaster Dash,FAMILY,25.0,Free,0.0,Everyone,Casual;Action & Adventure,2018-03-28,4.1
Bu Hangi Youtuber ?,GAME,26.0,Free,0.0,Everyone,Trivia,2017-08-31,3.0
EC Tax,FINANCE,3.1,Free,0.0,Everyone,Finance,2018-02-09,3.0
Bulgarian French Dictionary Fr,BOOKS_AND_REFERENCE,7.4,Free,0.0,Everyone,Books & Reference,2016-06-19,4.1
FP Boss,FINANCE,5.8,Free,0.0,Everyone,Finance,2018-07-27,5.0
OptumRx,MEDICAL,21.0,Free,0.0,Everyone,Medical,2018-07-02,3.0
Pocket Mortys,FAMILY,93.0,Free,0.0,Everyone,Simulation,2018-08-03,4.1
Ba dum tss - Rimshot widget,COMICS,0.43,Free,0.0,Everyone,Comics,2015-09-29,2.2
CONTRACT KILLER: ZOMBIES (NR),GAME,13.0,Free,0.0,Mature 17+,Action,2013-07-01,2.1
BatControl Pro,TOOLS,3.1,Paid,3.99,Everyone,Tools,2018-06-01,5.0
BS Films,FAMILY,24.0,Free,0.0,Everyone,Entertainment,2017-12-12,4.3
NCLEX-RN Q&A FLASH CARDS - FA Davis,MEDICAL,7.6,Free,0.0,Everyone,Medical,2018-07-19,5.0
MyPlate Calorie Tracker,HEALTH_AND_FITNESS,18.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
Florida Travel Guide - TOURIAS,TRAVEL_AND_LOCAL,37.0,Free,0.0,Everyone,Travel & Local,2018-07-30,4.0
TNEB Quick Pay Easy,FINANCE,1.4,Free,0.0,Teen,Finance,2018-01-29,3.0
FG On-The-Go,TOOLS,25.0,Free,0.0,Everyone,Tools,2018-06-29,4.1
Alex & Co Quiz,GAME,4.9,Free,0.0,Everyone,Trivia,2018-04-15,4.1
BC Highways - Road Conditions,TRAVEL_AND_LOCAL,12.0,Free,0.0,Everyone,Travel & Local,2018-02-01,5.0
Screen Lock,TOOLS,2.1,Free,0.0,Everyone,Tools,2017-11-23,4.0
Pet Vet Dr - Animals Hospital,FAMILY,36.0,Free,0.0,Teen,Casual,2016-10-31,3.0
CF SHOP!,LIFESTYLE,43.0,Free,0.0,Everyone,Lifestyle,2018-06-30,4.4
Chakra Cleansing,LIBRARIES_AND_DEMO,99.0,Free,0.0,Everyone,Libraries & Demo,2018-08-02,3.0
Hero Hunters,GAME,99.0,Free,0.0,Teen,Action,2018-07-31,4.4
Ag PhD Planting Population Calculator,BOOKS_AND_REFERENCE,5.2,Free,0.0,Everyone,Books & Reference,2017-06-09,3.0
FP Click sound changer,PERSONALIZATION,1.4,Free,0.0,Everyone,Personalization,2015-12-26,1.6
Dy So Exam,FAMILY,3.2,Free,0.0,Everyone,Education,2017-07-03,2.3
HD Themes Toyota Cruiser 100VX,PERSONALIZATION,16.0,Free,0.0,Teen,Personalization,2016-09-30,2.3
Battle Result Predictor for CR,TOOLS,17.0,Free,0.0,Everyone,Tools,2017-02-04,4.1
Teach Me Anatomy,MEDICAL,97.0,Free,0.0,Everyone,Medical,2018-07-05,4.1
Fuzzy Seasons: Animal Forest,FAMILY,63.0,Free,0.0,Everyone 10+,Simulation;Pretend Play,2018-08-06,4.1
Dungeon Quest,FAMILY,46.0,Free,0.0,Everyone 10+,Role Playing,2018-06-04,4.0
T Uploader,FAMILY,2.2,Free,0.0,Everyone,Education,2017-11-24,4.0
Stickers for Facebook,SOCIAL,10.0,Free,0.0,Everyone,Social,2018-03-13,4.4
Calorie Counter - EasyFit free,HEALTH_AND_FITNESS,11.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
FO BOULANGER,FINANCE,19.0,Free,0.0,Everyone,Finance,2018-05-15,4.4
Kymco AK 550,AUTO_AND_VEHICLES,58.0,Free,0.0,Everyone,Auto & Vehicles,2016-11-11,2.3
350 Diy Room Decor Ideas,ART_AND_DESIGN,17.0,Free,0.0,Everyone,Art & Design,2017-11-07,2.3
Photo Effects Pro,PHOTOGRAPHY,21.0,Free,0.0,Everyone,Photography,2017-03-21,3.1
CR Tracker for Chests,TOOLS,4.5,Free,0.0,Everyone,Tools,2018-06-05,4.1
S Launcher for Galaxy TouchWiz,PERSONALIZATION,2.2,Free,0.0,Everyone,Personalization,2018-06-12,4.1
Ultimate Calculator for CR,PRODUCTIVITY,41.0,Free,0.0,Everyone,Productivity,2017-03-15,4.0
中国語 AQリスニング,FAMILY,17.0,Free,0.0,Everyone,Education,2016-06-22,4.0
W Box VMS,VIDEO_PLAYERS,9.1,Free,0.0,Everyone,Video Players & Editors,2017-01-09,2.3
WhatsFake Pro (Ad free),SOCIAL,9.4,Paid,0.99,Everyone,Social,2017-09-25,4.1
L!FE Premium Training,HEALTH_AND_FITNESS,10.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
HD Video Player,VIDEO_PLAYERS,2.9,Free,0.0,Everyone,Video Players & Editors,2018-07-25,4.1
Barcelona FC Noticias Live,NEWS_AND_MAGAZINES,3.6,Free,0.0,Everyone,News & Magazines,2018-02-04,3.0
Last Shelter: Survival,GAME,98.0,Free,0.0,Teen,Strategy,2018-08-04,3.0
Brandon Lakes AH,MEDICAL,27.0,Free,0.0,Everyone,Medical,2017-05-05,3.0
AZ PLAYER HD,TOOLS,4.7,Free,0.0,Everyone,Tools,2016-04-11,2.2
SmartCircle Remote DS,BUSINESS,1.6,Free,0.0,Everyone,Business,2018-05-22,5.0
AJ Nails Supply,SHOPPING,6.6,Free,0.0,Everyone,Shopping,2016-08-15,2.3
US Open Tennis Championships 2018,SPORTS,33.0,Free,0.0,Everyone,Sports,2018-06-05,5.0
DP & Status for Whatsapp 2018,PERSONALIZATION,3.4,Free,0.0,Everyone,Personalization,2018-08-03,3.0
Solo Locker (DIY Locker),TOOLS,7.9,Free,0.0,Everyone,Tools,2018-06-26,4.2
Rope Hero: Vice Town,GAME,99.0,Free,0.0,Mature 17+,Action,2018-07-01,4.0
Learn C [NEW],FAMILY,11.0,Free,0.0,Everyone,Education,2018-03-16,4.0
Mad Skills Motocross,GAME,44.0,Free,0.0,Everyone,Racing,2016-01-25,2.0
EY Conferences,BUSINESS,30.0,Free,0.0,Everyone,Business,2018-05-16,5.0
Keller Williams Real Estate,LIFESTYLE,22.0,Free,0.0,Everyone,Lifestyle,2018-03-28,3.0
Fat Burning Workout - Home Weight lose,HEALTH_AND_FITNESS,9.4,Free,0.0,Everyone,Health & Fitness,2018-07-24,4.1
Pregnancy Week By Week,MEDICAL,11.0,Free,0.0,Everyone,Medical,2018-08-02,4.1
Restaurantführer Südbaden,TRAVEL_AND_LOCAL,12.0,Free,0.0,Everyone,Travel & Local,2017-01-11,4.0
Pocket U ASW,FAMILY,28.0,Free,0.0,Everyone,Education,2018-07-25,4.2
bz Basellandschaftliche News,NEWS_AND_MAGAZINES,33.0,Free,0.0,Everyone,News & Magazines,2018-06-06,5.0
DK Quiz,GAME,34.0,Free,0.0,Everyone,Trivia,2014-04-10,2.3
HTC Sense Input - FA,TOOLS,1.6,Free,0.0,Everyone,Tools,2015-11-09,5.0
EJ Ecuador,LIFESTYLE,6.8,Free,0.0,Teen,Lifestyle,2016-11-22,4.0
3DAnimeGirl DX DreamPortrait KAWAII Girl DressUp,FAMILY,56.0,Free,0.0,Teen,Casual,2018-02-16,4.0
KPS CHAUHAN DY/DX,FAMILY,10.0,Free,0.0,Everyone,Education,2018-07-28,4.1
Unicorn Pokez - Color By Number,COMICS,12.0,Free,0.0,Everyone,Comics;Creativity,2018-08-03,4.4
CR -Call Recorder,TOOLS,3.1,Free,0.0,Everyone,Tools,2017-09-19,4.1
EMT Tutor NREMT-B Study Guide,MEDICAL,8.4,Paid,3.99,Everyone,Medical,2017-01-08,2.1
The Escapists,GAME,84.0,Paid,4.99,Teen,Strategy,2018-04-26,2.3
AS Guía de las Ligas 2017-2018,SPORTS,53.0,Free,0.0,Everyone,Sports,2017-09-14,4.1
Rento - Dice Board Game Online,GAME,63.0,Free,0.0,Everyone,Board,2018-06-20,4.1
myAir™ for Air10™ by ResMed,MEDICAL,18.0,Free,0.0,Everyone,Medical,2018-07-25,5.0
DENVER ACTION CAM 3,PHOTOGRAPHY,8.9,Free,0.0,Everyone,Photography,2016-11-16,2.2
CK FFXIV Companion,FAMILY,5.2,Free,0.0,Everyone,Entertainment,2018-07-12,2.3
Period Tracker Clue: Period and Ovulation Tracker,HEALTH_AND_FITNESS,20.0,Free,0.0,Everyone,Health & Fitness,2018-08-02,4.1
Resume Builder / CV Maker & Templates,BUSINESS,7.9,Free,0.0,Everyone,Business,2018-01-19,3.0
B-Grade Renegade,GAME,64.0,Paid,1.99,Teen,Action,2017-10-17,3.2
Who Viewed My FB Profile,FAMILY,6.3,Free,0.0,Everyone,Entertainment,2017-12-26,3.0
AJ-COMICS,FOOD_AND_DRINK,27.0,Free,0.0,Everyone,Food & Drink,2018-07-13,4.4
Plants vs. Zombies FREE,GAME,69.0,Free,0.0,Everyone 10+,Strategy,2018-07-06,4.1
Bubble Shooter Genies,GAME,41.0,Free,0.0,Everyone,Casual,2018-06-04,3.0
Safe Santa Fe,FAMILY,12.0,Free,0.0,Everyone,Education,2016-07-04,4.0
Penn State Health OnDemand,MEDICAL,40.0,Free,0.0,Everyone,Medical,2018-07-24,3.0
BP Service,BUSINESS,26.0,Free,0.0,Everyone,Business,2018-01-17,4.1
Lynda - Online Training Videos,EDUCATION,17.0,Free,0.0,Everyone,Education,2018-07-11,4.1
BN Mi Banco,BUSINESS,17.0,Free,0.0,Everyone,Business,2018-07-12,5.0
BW Fuhlenbrock,SPORTS,8.2,Free,0.0,Everyone,Sports,2017-09-27,4.1
HD Video Player - Video & MP3 Player | AV Player |,VIDEO_PLAYERS,19.0,Free,0.0,Everyone,Video Players & Editors,2018-03-06,4.0
DSLR camera - Auto Focus and Blur Professional,PHOTOGRAPHY,3.0,Free,0.0,Everyone,Photography,2018-04-18,3.0
Samsung Calculator,TOOLS,2.5,Free,0.0,Everyone,Tools,2018-07-05,7.0
Fast Download Manager,TOOLS,1.7,Free,0.0,Everyone,Tools,2018-08-04,2.3
La La-Shop Designer Brands Street,SHOPPING,14.0,Free,0.0,Everyone,Shopping,2018-07-28,5.0
Arena of Valor: 5v5 Arena Game,GAME,99.0,Free,0.0,Teen,Action,2018-06-28,3.0
Dating White Girls,DATING,3.6,Free,0.0,Mature 17+,Dating,2018-07-20,4.0
BN Pro RobotoXL-b HD Text,LIBRARIES_AND_DEMO,0.45,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
"Yoriza Pension - travel, lodging, pension, camping, caravan, pool villas accommodation discount",TRAVEL_AND_LOCAL,86.0,Free,0.0,Everyone,Travel & Local,2018-08-03,5.0
Learn Math with el Chavo,FAMILY,60.0,Free,0.0,Everyone,Education,2018-06-28,4.1
Al-Quran (Free),BOOKS_AND_REFERENCE,4.7,Free,0.0,Everyone,Books & Reference,2018-05-20,4.0
EHiN-FH conferenceapp,COMMUNICATION,26.0,Free,0.0,Everyone,Communication,2016-11-15,4.1
Diary with lock,LIFESTYLE,4.4,Free,0.0,Everyone,Lifestyle,2018-06-30,4.1
Arab Halls - For Wedding & Events,EVENTS,6.3,Free,0.0,Everyone,Events,2018-05-20,4.1
5-Minute Clinical Consult,MEDICAL,6.1,Free,0.0,Everyone,Medical,2017-12-11,4.1
Fanfic-FR,BOOKS_AND_REFERENCE,3.6,Free,0.0,Teen,Books & Reference,2017-08-05,4.1
AX Watch for WatchMaker,PERSONALIZATION,0.23,Paid,0.99,Everyone,Personalization,2017-08-18,2.3
"XOS - Launcher,Theme,Wallpaper",PERSONALIZATION,8.7,Free,0.0,Everyone,Personalization,2018-08-06,4.4
Dragon BZ Super Wallpapers,FAMILY,13.0,Free,0.0,Everyone,Entertainment,2018-01-16,3.0
PBS KIDS Games,FAMILY,94.0,Free,0.0,Everyone,Educational;Education,2018-06-06,4.4
365Scores - Live Scores,SPORTS,25.0,Free,0.0,Everyone,Sports,2018-07-29,4.1
Find Real Love — YouLove Premium Dating,DATING,11.0,Free,0.0,Mature 17+,Dating,2018-07-31,4.1
¡Ay Metro!,GAME,36.0,Free,0.0,Everyone 10+,Arcade,2015-03-17,4.0
Hotel Insanity,GAME,31.0,Free,0.0,Teen,Arcade,2016-07-07,3.0
FK Liepaja,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-03-17,4.1
AX!OM,LIFESTYLE,28.0,Free,0.0,Everyone,Lifestyle,2017-02-16,4.1
Top Popular Ringtones 2018 Free 🔥,LIBRARIES_AND_DEMO,22.0,Free,0.0,Everyone,Libraries & Demo,2018-07-06,3.0
Au Pair,SOCIAL,15.0,Free,0.0,Everyone,Social,2017-08-14,4.2
J.ME Fly,FAMILY,98.0,Free,0.0,Everyone,Entertainment,2018-05-31,4.4
BW Taxi,MAPS_AND_NAVIGATION,53.0,Free,0.0,Everyone,Maps & Navigation,2018-05-01,5.0
chat dz,COMMUNICATION,29.0,Free,0.0,Teen,Communication,2018-03-14,4.1
Geeks Dating,DATING,13.0,Free,0.0,Mature 17+,Dating,2018-07-10,4.1
Boomerang,FAMILY,51.0,Free,0.0,Everyone,Entertainment;Music & Video,2018-07-27,5.0
Undead Assault,GAME,37.0,Free,0.0,Everyone 10+,Arcade,2015-11-04,2.3
Sermon on Proverbs CH Spurgeon,GAME,3.1,Free,0.0,Everyone,Trivia,2016-07-29,4.0
AC Troubleshooter,TOOLS,4.2,Free,0.0,Everyone,Tools,2015-01-08,3.0
The Messenger App,SOCIAL,2.8,Free,0.0,Everyone,Social,2018-08-03,4.1
Add-On: bq (c),PRODUCTIVITY,1.2,Free,0.0,Everyone,Productivity,2015-05-19,4.0
BX Diff - Crypto Coins Checker,FINANCE,4.0,Free,0.0,Everyone,Finance,2018-07-16,4.4
Otto DM,SOCIAL,2.4,Free,0.0,Teen,Social,2018-03-07,4.0
Dr D K Olukoya,LIFESTYLE,3.3,Free,0.0,Teen,Lifestyle,2018-07-25,4.1
AE Coin Mania : Arcade Fun,GAME,29.0,Free,0.0,Teen,Casino,2018-02-08,3.0
FK Sloboda Tuzla,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-02-20,4.1
CJ Auto école,FAMILY,12.0,Free,0.0,Everyone,Education,2014-06-24,2.2
BD Earn Pro,FAMILY,3.2,Free,0.0,Everyone,Entertainment,2018-08-01,4.1
Color Quartets,FAMILY,12.0,Free,0.0,Everyone,Casual,2016-11-15,4.0
BW Mobilbanking für Smartphone und Tablet,FINANCE,24.0,Free,0.0,Everyone,Finance,2018-07-10,4.4
Free WiFi Connect,COMMUNICATION,9.7,Free,0.0,Everyone,Communication,2018-03-31,4.1
Hojiboy Tojiboyev Life Hacks,COMICS,37.0,Free,0.0,Everyone,Comics,2018-06-26,3.0
Masha and The Bear,FAMILY,19.0,Free,0.0,Everyone,Video Players & Editors;Music & Video,2016-08-05,3.0
FK Zemun,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-02-19,4.1
Davis's Drug Guide,MEDICAL,6.4,Free,0.0,Everyone,Medical,2017-12-11,4.1
EMT-B Pocket Prep,MEDICAL,16.0,Free,0.0,Everyone,Medical,2018-07-11,4.4
Kernel Manager for Franco Kernel ✨,TOOLS,10.0,Paid,3.49,Everyone,Tools,2018-08-03,5.0
Visuelles Wörterbuch Audio-App,FAMILY,66.0,Free,0.0,Everyone,Education,2017-07-07,4.1
"CM Security Open VPN - Free, fast unlimited proxy",TOOLS,5.8,Free,0.0,Everyone,Tools,2018-02-14,3.0
EP Research Service,BOOKS_AND_REFERENCE,27.0,Free,0.0,Everyone,Books & Reference,2018-03-05,4.1
Benefit Extras Mobile App,HEALTH_AND_FITNESS,2.4,Free,0.0,Everyone,Health & Fitness,2018-07-18,5.0
M Theme - Dark Green Icon Pack,PERSONALIZATION,4.9,Free,0.0,Everyone,Personalization,2016-11-16,3.0
justWink Greeting Cards,LIFESTYLE,15.0,Free,0.0,Teen,Lifestyle,2017-08-02,4.4
Magnum 3.0 Gun Custom SImulator,GAME,59.0,Free,0.0,Teen,Action,2018-08-04,3.0
Don't touch my phone,TOOLS,2.3,Free,0.0,Everyone,Tools,2016-10-19,2.3
BC browser,BUSINESS,3.4,Free,0.0,Everyone,Business,2018-01-17,4.0
EI国际,FAMILY,5.2,Free,0.0,Everyone,Education,2016-09-09,4.0
NetSpend Prepaid,FINANCE,45.0,Free,0.0,Everyone,Finance,2018-05-09,4.4
FP Connect,COMMUNICATION,22.0,Free,0.0,Teen,Communication,2017-12-15,4.1
Ain Arabic Kids Alif Ba ta,FAMILY,33.0,Paid,2.99,Everyone,Education,2016-04-15,3.0
Home tips and advice,HOUSE_AND_HOME,2.6,Free,0.0,Everyone,House & Home,2017-12-28,3.0
Wedding LookBook by The Knot,LIFESTYLE,13.0,Free,0.0,Everyone,Lifestyle,2018-07-09,3.0
Elite Commando Shooting War,GAME,45.0,Free,0.0,Teen,Action,2018-06-29,4.0
Wallpapers Volvo FH Truck,PERSONALIZATION,14.0,Free,0.0,Teen,Personalization,2016-07-31,2.3
BC Wildfire,TOOLS,5.0,Free,0.0,Everyone,Tools,2018-05-31,5.0
