App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
English Grammar Complete Handbook,BOOKS_AND_REFERENCE,2.8,Free,0.0,Everyone,Books & Reference,2018-01-21,4.0
Can Knockdown 3,GAME,19.0,Free,0.0,Everyone,Arcade,2015-08-26,4.0
La Poupée du Voyant,FAMILY,8.2,Free,0.0,Everyone,Entertainment,2017-01-06,4.1
Florida Tides & Weather,WEATHER,2.0,Paid,6.99,Everyone,Weather,2015-05-06,2.3
Kick Axe Bx,HEALTH_AND_FITNESS,9.3,Free,0.0,Everyone,Health & Fitness,2017-06-07,4.0
Johor DT Lock Screen,PERSONALIZATION,3.9,Free,0.0,Everyone,Personalization,2018-01-17,3.0
AirAsia,TRAVEL_AND_LOCAL,37.0,Free,0.0,Everyone,Travel & Local,2018-07-16,4.4
mail.co.uk Mail,COMMUNICATION,8.7,Free,0.0,Everyone,Communication,2018-07-24,3.0
"Abs, Core & Back Workout Challenge",HEALTH_AND_FITNESS,33.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
RadRevision: Anatomy on CT,MEDICAL,42.0,Free,0.0,Everyone,Medical,2014-01-22,4.0
صور حرف H,ART_AND_DESIGN,4.5,Free,0.0,Everyone,Art & Design,2018-03-27,3.0
EZ Switch Widget,PRODUCTIVITY,0.19,Free,0.0,Everyone,Productivity,2012-09-27,2.2
Toddler Kids Puzzles PUZZINGO,FAMILY,60.0,Free,0.0,Everyone,Education;Education,2018-07-06,3.0
AH Connect (Adventist Health),HEALTH_AND_FITNESS,59.0,Free,0.0,Everyone,Health & Fitness,2018-01-23,4.4
Sports Car Driving Simulator 2018,GAME,57.0,Free,0.0,Everyone,Racing,2018-03-28,4.1
Advanced Download Manager Pro,TOOLS,2.0,Paid,2.99,Everyone,Tools,2017-11-03,4.0
CX-95WIFI,LIFESTYLE,11.0,Free,0.0,Everyone,Lifestyle,2017-06-02,4.0
Counter Deck Calculator for CR,TOOLS,19.0,Free,0.0,Everyone,Tools,2017-02-04,4.1
AK 47 Lock Screen,PERSONALIZATION,8.8,Free,0.0,Mature 17+,Personalization,2018-02-11,3.0
The J-Notes: Jazz News,SPORTS,7.2,Free,0.0,Everyone 10+,Sports,2018-02-28,4.1
Me-eh,FAMILY,62.0,Free,0.0,Everyone,Puzzle,2018-04-06,4.1
BR Series,VIDEO_PLAYERS,13.0,Free,0.0,Teen,Video Players & Editors,2018-05-28,4.1
Speed Boat Racing,SPORTS,27.0,Free,0.0,Everyone,Sports,2018-08-03,3.0
Online TV CZ/SK PRO,VIDEO_PLAYERS,2.0,Paid,0.99,Everyone,Video Players & Editors,2018-06-21,3.0
CB Martial Arts,HEALTH_AND_FITNESS,8.7,Free,0.0,Everyone,Health & Fitness,2018-05-15,4.1
FRONTLINE COMMANDO,GAME,12.0,Free,0.0,Teen,Action,2013-10-28,2.1
The Q - Live Trivia Game Network,GAME,14.0,Free,0.0,Everyone,Trivia,2018-08-03,5.0
Army of Heroes,FAMILY,46.0,Free,0.0,Everyone 10+,Strategy,2018-08-01,4.0
Aldiko Book Reader,BOOKS_AND_REFERENCE,22.0,Free,0.0,Everyone,Books & Reference,2018-06-13,4.0
Bike Race - Bike Blast Rush,GAME,48.0,Free,0.0,Everyone,Action,2018-07-19,4.0
Chilindo,SHOPPING,29.0,Free,0.0,Everyone,Shopping,2018-08-04,4.2
Dungeon Boss – Strategy RPG,FAMILY,37.0,Free,0.0,Everyone 10+,Role Playing,2018-03-28,3.0
CX-WiFi720P,FAMILY,5.5,Free,0.0,Everyone,Entertainment,2015-11-14,2.2
CP Channel,FAMILY,12.0,Free,0.0,Everyone 10+,Education,2018-03-21,4.1
Angelcare AH,MEDICAL,29.0,Free,0.0,Everyone,Medical,2017-10-06,3.0
Palace Pets in Whisker Haven,FAMILY,14.0,Free,0.0,Everyone,Entertainment;Pretend Play,2017-12-09,4.2
AQ Guards,PRODUCTIVITY,3.2,Free,0.0,Everyone,Productivity,2018-07-06,4.4
Tokyo Ghoul: Dark War,GAME,82.0,Free,0.0,Teen,Role Playing,2018-07-06,4.3
Zombie War Z : Hero Survival Rules,GAME,62.0,Free,0.0,Mature 17+,Action,2017-12-13,3.0
Math Solver,FAMILY,30.0,Free,0.0,Everyone,Education,2017-11-21,4.1
Ad Block REMOVER - NEED ROOT,TOOLS,0.09,Free,0.0,Everyone,Tools,2013-12-17,2.2
RC City Police Heavy Traffic Racer,GAME,27.0,Free,0.0,Everyone,Racing,2018-07-19,4.0
A-Z App Store,PRODUCTIVITY,4.4,Free,0.0,Everyone,Productivity,2016-10-05,4.1
Dr Driving Racer,GAME,68.0,Free,0.0,Everyone,Racing,2018-06-14,4.1
Fun Texas Hold'em Poker,GAME,24.0,Free,0.0,Teen,Casino,2017-05-12,3.0
Cardi B Piano Game,GAME,7.4,Free,0.0,Everyone,Music,2017-11-15,4.0
CB Frequencies FREE!,TOOLS,2.3,Free,0.0,Everyone,Tools,2018-03-02,3.0
8 Ball Pool,GAME,52.0,Free,0.0,Everyone,Sports,2018-07-31,3.0
Check DB Benchmark,TOOLS,2.2,Free,0.0,Everyone,Tools,2017-03-11,3.0
EA SPORTS™ FIFA 18 Companion,SPORTS,63.0,Free,0.0,Everyone,Sports,2017-12-07,4.4
Radial-G : Infinity,GAME,47.0,Free,0.0,Everyone,Arcade,2015-12-07,4.1
"Police Lights, Sirens & Follow Me",AUTO_AND_VEHICLES,8.9,Free,0.0,Everyone,Auto & Vehicles,2018-06-08,4.1
CQ Key,TOOLS,1.7,Free,0.0,Everyone,Tools,2018-04-26,4.0
Fisher-Price® Smart Connect™,TOOLS,72.0,Free,0.0,Everyone,Tools,2018-02-23,4.4
au,FAMILY,5.8,Free,0.0,Everyone,Strategy,2016-06-08,4.0
DYPhyzio-Physiology Forum,FAMILY,1.3,Free,0.0,Everyone,Education,2017-08-22,4.1
+Download 4 Instagram Twitter,SOCIAL,22.0,Free,0.0,Everyone,Social,2018-08-02,4.1
Philips Hue,LIFESTYLE,53.0,Free,0.0,Everyone,Lifestyle,2018-07-26,5.0
Gems or jewels ?,GAME,13.0,Free,0.0,Teen,Puzzle,2018-08-03,4.0
PJ Masks: Moonlight Heroes,FAMILY,99.0,Free,0.0,Everyone,Casual;Action & Adventure,2018-06-05,3.0
BG TV App,FAMILY,2.9,Free,0.0,Everyone,Entertainment,2017-12-21,4.1
The Sims™ Mobile,FAMILY,89.0,Free,0.0,Teen,Simulation,2018-07-26,4.1
DRAGON BALL Z DOKKAN BATTLE,GAME,80.0,Free,0.0,Teen,Action,2018-07-03,3.0
w UN map,LIFESTYLE,10.0,Free,0.0,Mature 17+,Lifestyle,2018-07-24,5.0
Little Caesars,FOOD_AND_DRINK,30.0,Free,0.0,Everyone,Food & Drink,2018-07-19,4.4
Rope Hero 3,GAME,99.0,Free,0.0,Teen,Action,2017-05-08,2.3
Alto's Adventure,GAME,63.0,Free,0.0,Everyone,Action,2018-06-05,4.0
gardening ideas flower diy,HOUSE_AND_HOME,5.6,Free,0.0,Everyone,House & Home,2017-05-29,2.3
Read it easy for BK,LIFESTYLE,3.2,Free,0.0,Everyone,Lifestyle,2018-07-15,4.1
Diabetes mellitus (DM) from zero to hero,MEDICAL,3.0,Free,0.0,Everyone,Medical,2018-01-17,4.3
Crack Attack,FAMILY,77.0,Free,0.0,Everyone,Puzzle,2017-06-07,3.8298220146427666
Break the Egg,FAMILY,6.0,Free,0.0,Everyone,Entertainment,2018-01-05,4.0
Snowboard Racing Free Fun Game,GAME,43.0,Free,0.0,Everyone,Racing,2016-10-26,2.3
T-Mobile Tuesdays,LIFESTYLE,21.0,Free,0.0,Everyone,Lifestyle,2018-07-13,5.0
AI Benchmark,TOOLS,99.0,Free,0.0,Everyone,Tools,2018-06-29,4.1
Awake Dating,DATING,70.0,Free,0.0,Mature 17+,Dating,2018-07-24,4.4
Tencent News,NEWS_AND_MAGAZINES,23.0,Free,0.0,Everyone,News & Magazines,2018-07-31,4.0
EasyBib: Citation Generator,EDUCATION,7.3,Free,0.0,Everyone,Education,2018-03-29,4.0
Schulman B.V.,SHOPPING,20.0,Free,0.0,Everyone,Shopping,2016-09-14,4.1
CX Ram Booster,TOOLS,2.5,Free,0.0,Everyone,Tools,2017-06-02,2.2
Wallpapers FN Herstal FNP 9,PERSONALIZATION,11.0,Free,0.0,Teen,Personalization,2018-04-12,4.1
Masterchef Cooking Games: Fun Restaurant & Kitchen,FAMILY,33.0,Free,0.0,Everyone,Casual,2018-07-06,2.3
Photo Editor,PHOTOGRAPHY,17.0,Free,0.0,Everyone,Photography,2015-09-24,3.0
Boys Photo Editor - Six Pack & Men's Suit,ART_AND_DESIGN,12.0,Free,0.0,Everyone,Art & Design,2018-03-20,3.0
AE Blackjack,GAME,17.0,Free,0.0,Teen,Card,2015-11-27,2.3
Howlr,DATING,27.0,Free,0.0,Mature 17+,Dating,2018-06-19,4.4
Elifba Quran Learning Game,FAMILY,19.0,Free,0.0,Everyone,Educational,2018-06-07,4.1
Room Creator Interior Design,HOUSE_AND_HOME,72.0,Free,0.0,Everyone,House & Home,2017-03-14,2.3
dekoreko-dz,SHOPPING,4.6,Free,0.0,Everyone,Shopping,2018-03-03,3.0
MealLogger-Photo Food Journal,HEALTH_AND_FITNESS,9.4,Free,0.0,Teen,Health & Fitness,2017-08-23,3.0
CV Examples 2018,FAMILY,26.0,Free,0.0,Everyone,Education,2018-07-30,3.0
AMC,FAMILY,14.0,Free,0.0,Teen,Entertainment,2018-08-02,4.4
FO AIRBUS Nantes,COMMUNICATION,17.0,Free,0.0,Everyone,Communication,2017-12-14,4.1
Free Cam Girls - Live Webcam,DATING,16.0,Free,0.0,Mature 17+,Dating,2018-07-16,3.0
Sketch 'n' go,VIDEO_PLAYERS,6.4,Free,0.0,Everyone,Video Players & Editors,2018-03-26,4.1
FI CFL,FINANCE,3.9,Free,0.0,Everyone,Finance,2018-07-05,5.0
LightInTheBox Online Shopping,SHOPPING,26.0,Free,0.0,Teen,Shopping,2018-08-06,4.1
AZ Plugin 2 (newest),LIBRARIES_AND_DEMO,34.0,Free,0.0,Everyone,Libraries & Demo,2017-03-16,5.0
All-night drugstore CI & Price,HEALTH_AND_FITNESS,5.1,Paid,0.99,Everyone,Health & Fitness,2017-11-27,1.6
postit.bm,SHOPPING,16.0,Free,0.0,Everyone,Shopping,2018-03-14,4.1
【Ranobbe complete free】 Novelba - Free app that you can read and write novels,COMICS,22.0,Free,0.0,Everyone,Comics,2018-07-03,4.2
Wrinkles and rejuvenation,BEAUTY,5.7,Free,0.0,Everyone 10+,Beauty,2017-09-20,3.0
"view.com.au - Buy, Rent or Research Real Estate",LIFESTYLE,12.0,Free,0.0,Everyone,Lifestyle,2017-09-26,4.1
textPlus: Free Text & Calls,SOCIAL,28.0,Free,0.0,Everyone,Social,2018-07-26,4.1
Sound Recorder: Recorder & Voice Changer Free,TOOLS,17.0,Free,0.0,Everyone,Tools,2018-07-31,5.0
Aj Di Awaaz,NEWS_AND_MAGAZINES,1.1,Free,0.0,Everyone,News & Magazines,2016-09-07,4.1
CE Map - Interactive Conan Exiles Map,MAPS_AND_NAVIGATION,1.6,Paid,0.99,Everyone,Maps & Navigation,2018-06-30,4.0
CL 2ne1 Wallpaper KPOP Fans All,PERSONALIZATION,3.4,Free,0.0,Everyone,Personalization,2018-07-29,4.0
Mahjong,FAMILY,22.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-08-02,3.0
Fashion in Vogue,LIFESTYLE,6.8,Free,0.0,Everyone,Lifestyle,2016-09-27,4.3
ES Audio Player ( Shortcut ),VIDEO_PLAYERS,0.03,Free,0.0,Everyone,Video Players & Editors,2013-07-17,2.2
Chenoweth AH,MEDICAL,27.0,Free,0.0,Everyone,Medical,2017-04-03,3.0
EF Lens Simulator,PHOTOGRAPHY,33.0,Paid,9.99,Everyone,Photography,2017-02-27,2.2
Ako ay may lobo Pinoy Kid Song Offline,FAMILY,9.7,Free,0.0,Mature 17+,Entertainment,2018-07-30,2.3
Differential Equations Steps,FAMILY,3.9,Free,0.0,Everyone,Education,2017-04-11,3.0
Gunship Modern Combat 3D,GAME,26.0,Free,0.0,Teen,Action,2017-07-25,2.3
FR Calculator,FAMILY,2.6,Free,0.0,Everyone,Education,2017-06-18,4.1
My Android Device S/W & H/W,FAMILY,2.8,Free,0.0,Everyone,Education,2015-11-20,2.3
Apps for SportsBєtting.ag - Bitcoin Welcome here!,SPORTS,10.0,Free,0.0,Everyone,Sports,2017-12-11,4.0
PORTABLE SOCCER DX,SPORTS,1.6,Paid,1.0,Everyone,Sports,2018-06-19,2.2
bq magazine,NEWS_AND_MAGAZINES,8.8,Free,0.0,Everyone,News & Magazines,2018-07-19,4.1
Guardian Hunter: SuperBrawlRPG,FAMILY,27.0,Free,0.0,Everyone 10+,Role Playing,2018-08-06,4.1
PumpUp — Fitness Community,HEALTH_AND_FITNESS,57.0,Free,0.0,Teen,Health & Fitness,2018-07-10,5.0
Permit Test FL Florida DHSMV,FAMILY,11.0,Free,0.0,Everyone,Education,2017-10-12,4.1
European Union Flag LWP,PERSONALIZATION,5.3,Free,0.0,Everyone,Personalization,2016-08-29,4.1
New 2018 Keyboard,PERSONALIZATION,14.0,Free,0.0,Everyone,Personalization,2018-08-05,4.2
BMX Boy Bike Stunt Rider Game,GAME,25.0,Free,0.0,Everyone,Racing,2017-11-10,4.1
Alt-C,PRODUCTIVITY,4.7,Free,0.0,Everyone,Productivity,2017-01-27,4.0
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,86.0,Free,0.0,Everyone,Medical,2018-06-01,5.0
EU FTL Calculator,BUSINESS,1.8,Free,0.0,Everyone,Business,2018-06-01,4.1
Extreme Super Car Driving 3D,GAME,48.0,Free,0.0,Everyone,Racing,2015-08-05,2.3
Naruto Shippuden - Watch Free!,VIDEO_PLAYERS,5.7,Free,0.0,Teen,Video Players & Editors,2014-04-23,2.3
SugarSync,PRODUCTIVITY,3.8,Free,0.0,Everyone,Productivity,2018-05-16,2.3
Lifeguard Beach Rescue ER Emergency Hospital Games,FAMILY,76.0,Free,0.0,Everyone,Simulation,2018-08-07,4.1
Bu Hangi Ünlü?,GAME,19.0,Free,0.0,Everyone,Trivia,2018-06-09,3.0
Equestria Amino for MLP,SOCIAL,63.0,Free,0.0,Teen,Social,2018-07-13,3.0
dy n fly,LIFESTYLE,4.8,Free,0.0,Everyone,Lifestyle,2018-03-05,4.0
"💘 WhatsLov: Smileys of love, stickers and GIF",SOCIAL,18.0,Free,0.0,Everyone,Social,2018-07-24,3.0
CG Sanyukt Bharti Pariksha 2018,FAMILY,4.3,Free,0.0,Teen,Education,2018-01-10,2.3
Axxess AX-DSP,TOOLS,7.4,Free,0.0,Everyone,Tools,2018-06-04,4.4
Axxess Updater,TOOLS,2.3,Free,0.0,Everyone,Tools,2016-12-19,3.1
Stupid Zombies,GAME,33.0,Free,0.0,Teen,Arcade,2018-06-27,4.2
CJ'S TIRE AND AUTO INC.,PRODUCTIVITY,11.0,Free,0.0,Everyone,Productivity,2018-05-30,4.1
CT - DTC Lookup,TOOLS,0.96,Free,0.0,Everyone,Tools,2013-07-26,3.0
EF Teacher,FAMILY,17.0,Free,0.0,Everyone,Education,2018-04-19,4.1
English To Shona Dictionary,BOOKS_AND_REFERENCE,3.7,Free,0.0,Everyone,Books & Reference,2016-07-10,3.0
BG Score,SPORTS,1.6,Free,0.0,Everyone,Sports,2017-07-26,3.0
Fashion Girls Dress up Makeup,FAMILY,31.0,Free,0.0,Everyone,Simulation,2018-07-13,4.0
RISK: Global Domination,FAMILY,75.0,Free,0.0,Everyone,Board;Action & Adventure,2018-07-31,4.4
Movie Downloader Torrent : Az Torrent,VIDEO_PLAYERS,14.0,Free,0.0,Everyone,Video Players & Editors,2018-07-07,4.1
Microsoft News,NEWS_AND_MAGAZINES,31.0,Free,0.0,Everyone 10+,News & Magazines,2018-07-30,5.0
Pacify Exceed (Android P) - Theme for Xperia™,PERSONALIZATION,1.9,Paid,1.49,Everyone,Personalization,2018-07-02,6.0
X Launcher: With OS11 Style Theme & Control Center,ART_AND_DESIGN,4.4,Free,0.0,Everyone,Art & Design,2018-07-30,4.1
Free Meditation - Take a Break,HEALTH_AND_FITNESS,39.0,Free,0.0,Everyone,Health & Fitness,2016-07-28,2.3
Find Lover,DATING,4.7,Free,0.0,Mature 17+,Dating,2018-07-27,3.0
Ultimate Fighter Z,GAME,24.0,Free,0.0,Everyone,Action,2018-07-16,4.4
Flowers Live Wallpaper,PERSONALIZATION,3.3,Free,0.0,Everyone,Personalization,2017-10-27,4.1
BJ's Express Scan,SHOPPING,11.0,Free,0.0,Everyone,Shopping,2018-03-19,4.4
SB · FN 1870 Mobile Banking,FINANCE,3.3,Free,0.0,Everyone,Finance,2017-06-19,4.0
EZ Inspections,PRODUCTIVITY,7.6,Free,0.0,Everyone,Productivity,2018-07-27,4.2
WedMeGood - Wedding Planner,LIFESTYLE,9.7,Free,0.0,Everyone,Lifestyle,2018-07-31,4.4
FH App,BUSINESS,6.0,Free,0.0,Everyone,Business,2018-07-26,4.0
My Boo - Your Virtual Pet Game,FAMILY,80.0,Free,0.0,Everyone,Casual,2018-08-03,4.1
TOSHIBA Smart AC,TOOLS,18.0,Free,0.0,Everyone,Tools,2018-08-04,3.0
Dragon Ball Wallpaper - Ringtones,COMICS,8.3,Free,0.0,Everyone,Comics,2018-07-23,3.0
Dynamics AX,BUSINESS,0.95,Free,0.0,Everyone,Business,2015-10-26,2.3
LabCorp | Patient,MEDICAL,28.0,Free,0.0,Everyone,Medical,2018-04-19,4.1
New 2018 Weather App & Widget,WEATHER,20.0,Free,0.0,Teen,Weather,2018-08-03,4.1
EC Sampler,PRODUCTIVITY,30.0,Free,0.0,Everyone,Productivity,2018-07-31,3.0
Solitaire: Decked Out Ad Free,GAME,35.0,Free,0.0,Everyone,Card,2017-05-08,4.1
BQ Scan,TOOLS,4.0,Free,0.0,Everyone,Tools,2018-04-01,4.0
Swamp Attack,GAME,70.0,Free,0.0,Everyone 10+,Action,2018-06-29,4.1
DX Spots Free,TOOLS,24.0,Free,0.0,Everyone,Tools,2018-05-18,4.1
BD Online News,NEWS_AND_MAGAZINES,3.8,Free,0.0,Everyone,News & Magazines,2018-03-20,3.0
ERres- Emergency Medicine,MEDICAL,14.0,Paid,4.99,Everyone,Medical,2015-08-18,4.0
SUDOKU,LIBRARIES_AND_DEMO,4.3,Free,0.0,Everyone,Libraries & Demo,2015-10-15,2.3
Paris ci la Sortie du Métro,MAPS_AND_NAVIGATION,36.0,Paid,2.99,Everyone,Maps & Navigation,2018-04-02,4.1
AirWatch Agent,BUSINESS,31.0,Free,0.0,Everyone,Business,2018-08-01,4.0
Wireless news,NEWS_AND_MAGAZINES,56.0,Free,0.0,Everyone,News & Magazines,2018-04-16,4.4
Inwestor mobile,FINANCE,7.2,Free,0.0,Everyone,Finance,2018-01-03,4.1
Birds Sounds Ringtones & Wallpapers,PERSONALIZATION,23.0,Free,0.0,Everyone 10+,Personalization,2017-09-25,4.0
El Nueve,NEWS_AND_MAGAZINES,3.2,Free,0.0,Teen,News & Magazines,2017-10-16,3.0
Epson iProjection,PRODUCTIVITY,18.0,Free,0.0,Everyone,Productivity,2018-03-22,4.0
Software Update,TOOLS,3.5,Free,0.0,Everyone,Tools,2018-07-18,4.0
Homesnap Real Estate & Rentals,HOUSE_AND_HOME,30.0,Free,0.0,Everyone,House & Home,2018-07-31,4.2
Cy-Fair Christian Church,LIFESTYLE,9.3,Free,0.0,Everyone,Lifestyle,2017-08-03,4.1
Do it (Tomorrow),PRODUCTIVITY,4.0,Free,0.0,Everyone,Productivity,2014-11-03,2.1
Fidget Spinner,GAME,9.9,Free,0.0,Everyone,Arcade,2017-11-30,2.1
Plants vs. Zombies™ Watch Face,FAMILY,3.1,Free,0.0,Everyone,Casual,2015-02-02,4.3
comico Popular Original Cartoon Updated Everyday Comico,COMICS,15.0,Free,0.0,Teen,Comics,2018-07-03,3.0
BF Browser by Betfilter - Stop Gambling Today!,COMMUNICATION,4.6,Free,0.0,Everyone,Communication,2017-09-04,3.0
2019 Tricks Es File Explores,TOOLS,2.0,Free,0.0,Everyone,Tools,2016-03-16,2.2
The first year of a baby's life,PARENTING,9.1,Free,0.0,Everyone,Parenting,2017-01-07,2.3
Cy-Fair FCU Mobile Banking,FINANCE,13.0,Free,0.0,Everyone,Finance,2018-01-30,5.0
Council Voting Calculator,COMMUNICATION,3.4,Free,0.0,Everyone,Communication,2017-01-06,4.1
LEGO® DC Mighty Micros,FAMILY,63.0,Free,0.0,Everyone,Racing;Action & Adventure,2018-01-30,4.1
MagiMobile – Mighty Magiswords,FAMILY,45.0,Free,0.0,Everyone,Entertainment;Action & Adventure,2018-01-04,4.1
AutoScout24 - used car finder,AUTO_AND_VEHICLES,42.0,Free,0.0,Everyone,Auto & Vehicles,2018-08-02,4.2
FD VR Music Videos - MTV Pop and Rap in 360,FAMILY,26.0,Free,0.0,Everyone,Entertainment,2017-12-19,4.4
Insta Square Profile DP,PHOTOGRAPHY,11.0,Free,0.0,Everyone,Photography,2015-09-01,4.0
AP Biology Study Guide + Quiz,FAMILY,9.0,Free,0.0,Everyone,Education,2016-03-22,4.1
AppClose - The #1 FREE Co-Parenting App,PARENTING,85.0,Free,0.0,Everyone,Parenting,2018-07-31,4.4
Woody Puzzle,GAME,29.0,Free,0.0,Everyone,Puzzle,2018-08-03,4.4
Color By Number - Sandbox Pixel Coloring Book,FAMILY,24.0,Free,0.0,Everyone,Casual;Creativity,2018-08-03,4.4
Pyaar Ek Dhoka,FAMILY,1.3,Free,0.0,Everyone,Casual,2018-02-13,4.3
Snoopy's Town Tale - City Building Simulator,FAMILY,58.0,Free,0.0,Everyone,Simulation;Action & Adventure,2018-07-30,4.4
Theme Android P Design for LG V30,PERSONALIZATION,5.2,Paid,1.49,Everyone,Personalization,2018-04-26,7.0
1LINE – One Line with One Touch,GAME,10.0,Free,0.0,Everyone,Board,2018-08-03,4.1
DS-Admin,FAMILY,21.0,Free,0.0,Everyone,Education,2018-03-05,4.2
BD Live Call,COMMUNICATION,0.3,Free,0.0,Everyone,Communication,2016-09-06,2.0
BG Advisor™,TOOLS,5.6,Free,0.0,Everyone,Tools,2017-01-10,3.0
BM Interventi,PRODUCTIVITY,22.0,Free,0.0,Everyone,Productivity,2018-05-04,4.3
Wave Z Live Wallpaper,PERSONALIZATION,2.3,Free,0.0,Teen,Personalization,2015-09-21,2.3
Shoulder Surgery ER Emergency Doctor Game,FAMILY,46.0,Free,0.0,Teen,Educational,2017-11-07,4.0
Bacterial Vaginosis 🇺🇸,HEALTH_AND_FITNESS,3.5,Free,0.0,Teen,Health & Fitness,2017-11-01,2.3
HauteLook,SHOPPING,7.3,Free,0.0,Everyone,Shopping,2018-07-13,4.4
To-do list,PRODUCTIVITY,4.4,Free,0.0,Everyone,Productivity,2018-07-17,4.0
"Xceed - Clubs, DJs, Festivals & Tickets",EVENTS,24.0,Free,0.0,Everyone,Events,2018-08-03,5.0
AO Player,EVENTS,3.3,Free,0.0,Everyone,Events,2017-12-20,4.4
Last Day on Earth: Survival,GAME,87.0,Free,0.0,Teen,Action,2018-08-01,4.1
Calculator ++,TOOLS,3.6,Free,0.0,Everyone,Tools,2018-05-12,4.4
Baby Monitor,PARENTING,5.2,Free,0.0,Everyone,Parenting,2018-03-30,4.1
Commonwealth CU Go Mobile,FINANCE,18.0,Free,0.0,Everyone,Finance,2017-09-15,3.0
All Mental disorders,MEDICAL,11.0,Free,0.0,Everyone,Medical,2017-07-07,3.0
"BiggerCity: Chat for gay bears, chubs & chasers",DATING,44.0,Free,0.0,Mature 17+,Dating,2018-08-02,4.1
FR Roster,TOOLS,12.0,Free,0.0,Everyone,Tools,2018-07-30,4.4
Latest Barcelona News 24h,NEWS_AND_MAGAZINES,3.0,Free,0.0,Everyone,News & Magazines,2018-01-06,4.0
Baby Name Together,PARENTING,24.0,Free,0.0,Everyone,Parenting,2018-08-06,5.0
ReactNative BG Geolocation,TOOLS,9.1,Free,0.0,Everyone,Tools,2018-05-25,4.1
HotSpot Tethering Free/WiFi AP,TOOLS,2.0,Free,0.0,Everyone,Tools,2016-09-12,2.3
Egg: clicker,FAMILY,15.0,Free,0.0,Everyone,Casual,2017-05-22,4.0
Cypress College Library,BOOKS_AND_REFERENCE,2.1,Free,0.0,Everyone,Books & Reference,2015-12-07,1.6
Mediatek SmartDevice,TOOLS,7.3,Free,0.0,Everyone,Tools,2017-03-17,4.0
BK Suraj bhai,LIFESTYLE,3.1,Free,0.0,Everyone,Lifestyle,2017-12-08,4.1
INTERKINOIS.CD,NEWS_AND_MAGAZINES,1.5,Free,0.0,Everyone,News & Magazines,2018-06-09,3.0
HTC Sense Input-CA,TOOLS,1.9,Free,0.0,Everyone,Tools,2014-04-22,4.1
Receipt Hog - Receipts to Cash,SHOPPING,19.0,Free,0.0,Teen,Shopping,2018-08-03,4.1
Today Calendar 2017,PRODUCTIVITY,9.0,Free,0.0,Everyone,Productivity,2016-04-25,4.1
CYANOGEN GO Launcher EX Theme,PERSONALIZATION,13.0,Free,0.0,Everyone,Personalization,2015-01-08,1.6
Mahalaxmi Dindarshika 2018,PRODUCTIVITY,9.2,Free,0.0,Everyone,Productivity,2018-01-05,4.0
Service Disabler,TOOLS,3.0,Free,0.0,Everyone,Tools,2018-06-23,4.0
CA Speakers,LIFESTYLE,1.2,Paid,0.99,Teen,Lifestyle,2014-03-25,3.0
U+Box,PRODUCTIVITY,22.0,Free,0.0,Everyone,Productivity,2018-05-23,5.0
Wanelo Shopping,SHOPPING,6.5,Free,0.0,Everyone,Shopping,2018-06-13,4.4
Mafia City,GAME,56.0,Free,0.0,Mature 17+,Strategy,2018-08-03,2.3
CT Cervical Spine,MEDICAL,17.0,Free,0.0,Everyone,Medical,2018-01-20,4.0
AP Manager,TOOLS,2.8,Free,0.0,Everyone,Tools,2015-05-04,2.3
BombSquad Remote,GAME,1.3,Free,0.0,Everyone,Arcade,2016-11-30,4.0
CV Engineer - Free Resume Maker & CV Templates,BUSINESS,3.8,Free,0.0,Everyone,Business,2018-04-11,5.0
Alpha Bank CY,FINANCE,20.0,Free,0.0,Everyone,Finance,2018-03-20,4.3
EP Search and Find,FAMILY,23.0,Free,0.0,Everyone,Casual,2015-05-27,2.3
Contractor City Construction - Heavy Logistics,FAMILY,35.0,Free,0.0,Everyone,Simulation,2018-06-12,4.0
Campervan.Guide Pro,TRAVEL_AND_LOCAL,67.0,Paid,5.99,Everyone,Travel & Local,2018-06-22,4.1
FiSwitch,TOOLS,2.0,Paid,1.99,Everyone,Tools,2018-07-24,5.0
Tropical Beach Live Wallpaper,PERSONALIZATION,8.4,Free,0.0,Everyone,Personalization,2018-05-22,4.1
FD Shift Calendar Widget,TOOLS,0.07,Free,0.0,Everyone,Tools,2011-03-16,1.6
Ebook Reader,BOOKS_AND_REFERENCE,37.0,Free,0.0,Everyone,Books & Reference,2018-06-25,4.0
Wallpapers AK 74M,PERSONALIZATION,11.0,Free,0.0,Teen,Personalization,2018-04-13,4.1
DRAGON BALL LEGENDS,GAME,48.0,Free,0.0,Teen,Action,2018-08-03,6.0
HDWallpaper DK,PERSONALIZATION,6.6,Free,0.0,Teen,Personalization,2017-10-05,4.0
Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,8.5,Free,0.0,Everyone,Education,2018-03-26,4.1
Weapon AK-74 Live Wallpaper,PERSONALIZATION,46.0,Free,0.0,Everyone,Personalization,2017-03-28,3.0
Weather forecast,WEATHER,10.0,Free,0.0,Everyone,Weather,2018-05-08,4.4
Ali Baba's Farm Tutorial Kids Games,PARENTING,5.5,Free,0.0,Everyone,Parenting,2018-05-27,4.1
