App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
ColorSnap® Visualizer,HOUSE_AND_HOME,77.0,Free,0.0,Everyone,House & Home,2018-06-29,3.0
Colorfit - Drawing & Coloring,ART_AND_DESIGN,25.0,Free,0.0,Everyone,Art & Design;Creativity,2017-10-11,3.0
Colorful Glitter Neon Butterfly Keyboard Theme,PERSONALIZATION,9.8,Free,0.0,Everyone,Personalization,2018-07-25,3.0
Coloring & Learn,FAMILY,51.0,Free,0.0,Everyone,Educational;Creativity,2018-07-17,3.0
Coloring book moana,FAMILY,14.0,Free,0.0,Everyone,Art & Design;Pretend Play,2018-01-15,3.0
Comedy Central,ENTERTAINMENT,19.0,Free,0.0,Teen,Entertainment,2018-07-08,4.4
Common Core,EDUCATION,15.0,Free,0.0,Everyone,Education,2016-12-20,2.3
Comptia A+ 220-901 & 220-902,FAMILY,5.7,Free,0.0,Everyone,Education,2018-04-19,4.1
ConnectLine,MEDICAL,4.2,Free,0.0,Everyone,Medical,2016-09-12,2.3
Contacts+,COMMUNICATION,11.0,Free,0.0,Everyone,Communication,2018-07-31,3.0
Content Transfer,PRODUCTIVITY,7.2,Free,0.0,Everyone,Productivity,2018-06-28,3.0
ConvertPad - Unit Converter,TOOLS,4.3,Free,0.0,Everyone,Tools,2017-06-18,4.2
Cooking Channel,ENTERTAINMENT,16.0,Free,0.0,Teen,Entertainment,2018-07-27,3.8879748691099474
Cooking Fever,GAME,82.0,Free,0.0,Everyone,Arcade,2018-07-12,3.0
Cooking Madness - A Chef's Restaurant Games,GAME,49.0,Free,0.0,Everyone,Arcade,2018-07-30,4.1
Cookpad,FOOD_AND_DRINK,8.2,Free,0.0,Everyone,Food & Drink,2018-08-03,4.2
Cool Popular Ringtones 2018 🔥,LIBRARIES_AND_DEMO,28.0,Free,0.0,Everyone,Libraries & Demo,2018-07-13,5.0
Couch to 10K Running Trainer,HEALTH_AND_FITNESS,48.0,Free,0.0,Everyone,Health & Fitness,2018-07-02,4.4
Couch to 5K by RunDouble,HEALTH_AND_FITNESS,6.1,Free,0.0,Everyone,Health & Fitness,2018-07-31,4.1
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,31.0,Free,0.0,Mature 17+,Dating,2018-07-03,4.1
Couple - Relationship App,SOCIAL,8.4,Free,0.0,Everyone,Social,2015-03-05,2.3
Credit Sesame,FINANCE,11.0,Free,0.0,Everyone,Finance,2018-07-25,4.1
CreditWise from Capital One,FINANCE,8.4,Free,0.0,Everyone,Finance,2018-07-19,4.4
Crew - Free Messaging and Scheduling,BUSINESS,48.0,Free,0.0,Everyone,Business,2018-07-20,3.0
Cricket Visual Voicemail,COMMUNICATION,5.1,Free,0.0,Everyone,Communication,2018-07-02,4.1
Crossy Road,GAME,60.0,Free,0.0,Everyone,Action,2018-08-01,5.0
Current debit card and app made for teens,FINANCE,21.0,Free,0.0,Everyone,Finance,2018-08-03,4.4
Curriculum vitae App CV Builder Free Resume Maker,BUSINESS,3.9,Free,0.0,Everyone,Business,2018-07-08,4.1
Cut the Rope FULL FREE,GAME,49.0,Free,0.0,Everyone,Puzzle,2018-07-05,4.1
Cycling - Bike Tracker,HEALTH_AND_FITNESS,4.0,Free,0.0,Everyone,Health & Fitness,2018-07-30,4.1
Czech Public Transport IDOS,MAPS_AND_NAVIGATION,7.7,Free,0.0,Everyone,Maps & Navigation,2017-11-06,3.0
DC Super Hero Girls™,FAMILY,95.0,Free,0.0,Everyone,Action;Action & Adventure,2018-06-29,4.0
DEER HUNTER 2018,GAME,82.0,Free,0.0,Teen,Action,2018-06-26,3.0
DINO HUNTER: DEADLY SHORES,GAME,54.0,Free,0.0,Teen,Action,2017-03-14,3.0
DIY Garden Ideas,LIFESTYLE,13.0,Free,0.0,Everyone,Lifestyle,2018-08-05,4.0
DIY On A Budget,HOUSE_AND_HOME,8.3,Free,0.0,Teen,House & Home,2018-02-18,4.1
DMV Permit Practice Test 2018 Edition,AUTO_AND_VEHICLES,27.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-03,4.2
DRAGON BALL LEGENDS,GAME,48.0,Free,0.0,Teen,Action,2018-08-03,6.0
DSLR Camera Hd Ultra Professional,PHOTOGRAPHY,4.5,Free,0.0,Everyone,Photography,2018-06-27,3.0
DU Browser—Browse fast & fun,COMMUNICATION,4.7,Free,0.0,Everyone,Communication,2016-04-01,4.0
"DU Recorder – Screen Recorder, Video Editor, Live",VIDEO_PLAYERS,9.7,Free,0.0,Everyone,Video Players & Editors,2018-07-30,5.0
Daily Yoga - Yoga Fitness Plans,HEALTH_AND_FITNESS,35.0,Free,0.0,Everyone,Health & Fitness,2018-07-24,4.0
Dairy Queen,FOOD_AND_DRINK,43.0,Free,0.0,Everyone,Food & Drink,2018-07-25,4.1
Daniel Tiger for Parents,PARENTING,28.0,Free,0.0,Everyone,Parenting;Music & Video,2018-03-19,4.4
DashClock Widget,PERSONALIZATION,1.9,Free,0.0,Everyone,Personalization,2016-05-11,4.2
Dating for 50 plus Mature Singles – FINALLY,DATING,13.0,Free,0.0,Mature 17+,Dating,2018-07-31,4.1
Davis's Drug Guide,MEDICAL,6.4,Free,0.0,Everyone,Medical,2017-12-11,4.1
Davis's Drug Guide for Nurses,MEDICAL,44.0,Free,0.0,Everyone,Medical,2018-07-13,4.4
Debonairs Pizza,FOOD_AND_DRINK,8.4,Free,0.0,Everyone,Food & Drink,2018-08-04,3.0
Diabetes & Diet Tracker,MEDICAL,19.0,Paid,9.99,Everyone,Medical,2018-07-16,5.0
Diamond Zipper Lock Screen,PERSONALIZATION,12.0,Free,0.0,Everyone,Personalization,2018-06-11,4.1
Diary with lock,LIFESTYLE,4.4,Free,0.0,Everyone,Lifestyle,2018-06-30,4.1
Diary with lock password,LIFESTYLE,9.7,Free,0.0,Everyone,Lifestyle,2017-11-01,3.0
Digit Save Money Automatically,FINANCE,22.0,Free,0.0,Everyone,Finance,2018-07-31,4.1
Digital Alarm Clock,TOOLS,16.0,Free,0.0,Everyone,Tools,2018-06-19,4.4
Dino War: Rise of Beasts,GAME,81.0,Free,0.0,Teen,Strategy,2018-08-01,4.1
Dinosaur Simulator: Dino World,GAME,66.0,Free,0.0,Teen,Action,2018-08-05,4.2
Discover Mobile,FINANCE,68.0,Free,0.0,Everyone,Finance,2018-07-23,4.1
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,91.0,Free,0.0,Everyone,Simulation;Action & Adventure,2018-08-02,3.0
Doctor Pets,FAMILY,21.0,Free,0.0,Everyone,Educational;Education,2018-07-26,4.1
Dog Licks Screen Wallpaper,PERSONALIZATION,10.0,Free,0.0,Everyone,Personalization,2017-11-20,3.0
Dog Run - Pet Dog Simulator,FAMILY,24.0,Free,0.0,Everyone,Simulation;Action & Adventure,2018-05-22,4.1
Dog Sim Online: Raise a Family,FAMILY,74.0,Free,0.0,Teen,Simulation,2018-04-22,4.0
Dominos Game ✔️,FAMILY,16.0,Free,0.0,Everyone,Board;Brain Games,2018-07-05,4.1
Door Lock Screen,PERSONALIZATION,3.9,Free,0.0,Everyone,Personalization,2018-07-28,4.0
Down Dog: Great Yoga Anywhere,HEALTH_AND_FITNESS,12.0,Free,0.0,Teen,Health & Fitness,2018-05-17,4.2
Dr. Panda & Toto's Treehouse,FAMILY,9.5,Paid,3.99,Everyone,Casual;Pretend Play,2014-12-09,4.0
Dr. Panda Restaurant 3,FAMILY,91.0,Free,0.0,Everyone,Educational;Pretend Play,2018-03-23,4.1
Dr. Panda Town: Vacation,FAMILY,78.0,Free,0.0,Everyone,Education;Pretend Play,2018-07-24,4.1
DraftKings - Daily Fantasy Sports,SPORTS,41.0,Free,0.0,Adults only 18+,Sports,2018-07-24,4.4
Dragon Hills,GAME,66.0,Free,0.0,Everyone 10+,Action,2017-10-12,4.1
Draw A Stickman,GAME,17.0,Free,0.0,Everyone,Adventure,2017-05-19,3.0
Draw In,GAME,73.0,Free,0.0,Everyone,Arcade,2018-07-23,4.1
Drawing for Kids Learning Games for Toddlers age 3,FAMILY,43.0,Free,0.0,Everyone,Educational;Education,2018-03-21,4.1
Dream League Soccer 2018,GAME,74.0,Free,0.0,Everyone,Sports,2018-07-16,4.4
DreamTrips,TRAVEL_AND_LOCAL,22.0,Free,0.0,Teen,Travel & Local,2018-08-06,5.0
DreamWorks Friends,FAMILY,48.0,Free,0.0,Everyone,Role Playing;Pretend Play,2017-08-04,4.3
Dresses Ideas & Fashions +3000,BEAUTY,8.2,Free,0.0,Mature 17+,Beauty,2017-03-01,1.6
DroidAdmin for Android - Advice,EVENTS,2.8,Free,0.0,Everyone,Events,2018-05-29,4.0
Dropbox,PRODUCTIVITY,61.0,Free,0.0,Everyone,Productivity,2018-08-01,3.8879748691099474
Dude Perfect 2,GAME,70.0,Free,0.0,Everyone,Action,2017-04-12,3.0
Dunkin' Donuts,FOOD_AND_DRINK,66.0,Free,0.0,Everyone,Food & Drink,2018-06-20,4.4
DuraSpeed,TOOLS,1.3,Free,0.0,Everyone,Tools,2017-11-13,6.0
E*TRADE Mobile,FINANCE,58.0,Free,0.0,Everyone,Finance,2018-08-02,4.4
Easy Hair Style Design,LIFESTYLE,5.1,Free,0.0,Everyone,Lifestyle,2017-12-20,2.3
Easy Healthy Recipes,FOOD_AND_DRINK,7.2,Free,0.0,Everyone,Food & Drink,2018-07-20,4.0
Easy Makeup Tutorials,LIFESTYLE,5.0,Free,0.0,Everyone,Lifestyle,2016-11-03,2.3
Easy Origami Ideas,ART_AND_DESIGN,11.0,Free,0.0,Everyone,Art & Design,2018-01-06,4.1
Easy Recipes,FOOD_AND_DRINK,8.9,Free,0.0,Everyone,Food & Drink,2018-05-15,3.0
Easy Voice Recorder,PRODUCTIVITY,7.1,Free,0.0,Everyone,Productivity,2018-06-20,4.1
EasyBib: Citation Generator,EDUCATION,7.3,Free,0.0,Everyone,Education,2018-03-29,4.0
Eat Fit - Diet and Health Free,HEALTH_AND_FITNESS,3.6,Free,0.0,Everyone,Health & Fitness,2014-07-23,2.3
EatStreet Food Delivery App,FOOD_AND_DRINK,25.0,Free,0.0,Everyone,Food & Drink,2018-07-03,5.0
"Ebates: Cash Back, Coupons, Rewards & Savings",SHOPPING,31.0,Free,0.0,Everyone,Shopping,2018-08-03,4.4
Ebook Reader,BOOKS_AND_REFERENCE,37.0,Free,0.0,Everyone,Books & Reference,2018-06-25,4.0
Ecobank Mobile Banking,FINANCE,42.0,Free,0.0,Everyone,Finance,2018-05-25,4.2
Edmodo,FAMILY,18.0,Free,0.0,Everyone,Education,2018-08-06,3.0
Educational Games 4 Kids,FAMILY,39.0,Free,0.0,Everyone,Educational;Education,2018-04-03,4.1
Educational Games for Kids,FAMILY,24.0,Free,0.0,Everyone,Educational;Education,2018-05-27,4.0
English with Lingualeo,EDUCATION,27.0,Free,0.0,Everyone,Education,2018-07-20,4.1
English-Myanmar Dictionary,BOOKS_AND_REFERENCE,10.0,Free,0.0,Everyone,Books & Reference,2018-07-28,4.0
Entel,LIFESTYLE,55.0,Free,0.0,Everyone,Lifestyle,2018-07-26,3.0
Equestria Girls,FAMILY,53.0,Free,0.0,Everyone,Role Playing;Action & Adventure,2016-07-22,4.0
Essential Anatomy 3,MEDICAL,42.0,Paid,11.99,Mature 17+,Medical,2014-08-07,3.0
Essential Resources,LIBRARIES_AND_DEMO,0.01,Free,0.0,Everyone,Libraries & Demo,2017-09-27,7.1
Etsy: Handmade & Vintage Goods,SHOPPING,15.0,Free,0.0,Teen,Shopping,2018-08-03,4.1
Etta Homes,LIFESTYLE,15.0,Free,0.0,Everyone,Lifestyle,2018-07-26,5.0
"Eve Period Tracker - Love, Sex & Relationships App",HEALTH_AND_FITNESS,28.0,Free,0.0,Teen,Health & Fitness,2018-08-04,4.1
"Even - organize your money, get paid early",FINANCE,21.0,Free,0.0,Everyone,Finance,2018-08-02,5.0
ExDialer - Dialer & Contacts,COMMUNICATION,2.7,Free,0.0,Everyone,Communication,2017-03-05,2.1
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,14.0,Free,0.0,Everyone,Travel & Local,2018-08-06,5.0
Expense IQ Money Manager,FINANCE,27.0,Free,0.0,Everyone,Finance,2018-06-19,4.0
Experian - Free Credit Report,FINANCE,46.0,Free,0.0,Everyone,Finance,2018-07-12,4.2
Extreme Car Driving Simulator,GAME,52.0,Free,0.0,Everyone,Racing,2018-05-03,4.0
Extreme Racing 2 - Real driving RC cars game!,FAMILY,93.0,Free,0.0,Everyone,Racing;Action & Adventure,2017-08-31,4.1
EyeCloud,LIBRARIES_AND_DEMO,55.0,Free,0.0,Everyone,Libraries & Demo,2018-08-02,4.4
EyeEm - Camera & Photo Filter,PHOTOGRAPHY,44.0,Free,0.0,Everyone,Photography,2018-07-14,3.0
EzCalculator,TOOLS,2.0,Free,0.0,Everyone,Tools,2017-09-17,5.0
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,6.0,Free,0.0,Everyone,Sports,2018-08-03,4.4
FINAL FANTASY BRAVE EXVIUS,GAME,83.0,Free,0.0,Teen,Role Playing,2018-07-17,3.0
FOSSIL Q: DESIGN YOUR DIAL,LIFESTYLE,16.0,Free,0.0,Everyone,Lifestyle,2018-05-31,7.0
FOX,ENTERTAINMENT,44.0,Free,0.0,Mature 17+,Entertainment,2018-06-25,4.4
"FOX Sports: Live Streaming, Scores & News",SPORTS,82.0,Free,0.0,Teen,Sports,2018-08-02,5.0
FREEDOME VPN Unlimited anonymous Wifi Security,TOOLS,9.9,Free,0.0,Everyone,Tools,2018-07-09,3.0
"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",PERSONALIZATION,27.0,Free,0.0,Everyone,Personalization,2018-07-03,4.0
"Fabulous: Motivate Me! Meditate, Relax, Sleep",HEALTH_AND_FITNESS,31.0,Free,0.0,Everyone,Health & Fitness,2018-07-16,4.1
"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,22.0,Free,0.0,Everyone,Photography,2018-07-06,4.4
Fallout Shelter,FAMILY,25.0,Free,0.0,Teen,Simulation,2018-06-11,4.1
Family Dollar,SHOPPING,21.0,Free,0.0,Everyone,Shopping,2018-07-23,4.1
Family Locator - GPS Tracker,LIFESTYLE,45.0,Free,0.0,Everyone,Lifestyle,2018-08-02,4.4
FamilySearch Tree,BOOKS_AND_REFERENCE,17.0,Free,0.0,Everyone,Books & Reference,2018-07-20,4.1
FanDuel: Daily Fantasy Sports,SPORTS,57.0,Free,0.0,Mature 17+,Sports,2018-08-06,5.0
Fancy Widgets,PERSONALIZATION,3.9,Free,0.0,Everyone,Personalization,2014-04-04,1.6
Fantasy Football,SPORTS,23.0,Free,0.0,Everyone,Sports,2018-08-02,5.0
Fantasy Football & NFL News,SPORTS,8.1,Free,0.0,Everyone,Sports,2018-05-15,2.3
Fantasy Football Manager (FPL),SPORTS,4.6,Free,0.0,Everyone,Sports,2018-08-03,4.1
Farm Fruit Pop: Party Time,GAME,14.0,Free,0.0,Everyone,Casual,2018-08-02,3.0
Farm Heroes Saga,FAMILY,71.0,Free,0.0,Everyone,Casual,2018-08-07,2.3
Farming Simulator 14,FAMILY,51.0,Free,0.0,Everyone,Simulation;Action & Adventure,2017-07-17,2.3
Farming Simulator 18,GAME,15.0,Paid,4.99,Everyone,Simulation;Education,2018-07-09,4.4
Fashion in Vogue,LIFESTYLE,6.8,Free,0.0,Everyone,Lifestyle,2016-09-27,4.3
Fast Scanner : Free PDF Scan,BUSINESS,14.0,Free,0.0,Everyone,Business,2018-07-11,4.1
Fast Secure VPN,TOOLS,9.6,Free,0.0,Everyone,Tools,2018-05-18,4.1
"FastMeet: Chat, Dating, Love",DATING,5.9,Free,0.0,Mature 17+,Dating,2018-07-27,3.0
Fat Burning Workout - Home Weight lose,HEALTH_AND_FITNESS,9.4,Free,0.0,Everyone,Health & Fitness,2018-07-24,4.1
Fate/Grand Order (English),GAME,55.0,Free,0.0,Teen,Role Playing,2018-07-26,4.0
File Browser by Astro (File Manager),PRODUCTIVITY,9.2,Free,0.0,Everyone,Productivity,2018-07-02,4.0
File Explorer,PRODUCTIVITY,0.7,Free,0.0,Everyone,Productivity,2013-09-30,2.2
File Manager -- Take Command of Your Files Easily,TOOLS,7.6,Free,0.0,Everyone,Tools,2018-08-03,5.0
Files Go by Google: Free up space on your phone,TOOLS,8.5,Free,0.0,Everyone,Tools,2018-07-18,5.0
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,9.6,Free,0.0,Everyone,Photography,2017-03-15,4.0
Filters for B Live,BEAUTY,24.0,Free,0.0,Everyone,Beauty,2018-05-14,4.0
Filters for Selfie,BEAUTY,25.0,Free,0.0,Everyone,Beauty,2018-05-10,4.0
Financial Times,NEWS_AND_MAGAZINES,8.2,Free,0.0,Everyone 10+,News & Magazines,2018-08-03,4.4
Find Dining Restaurant Finder,TRAVEL_AND_LOCAL,26.0,Free,0.0,Everyone,Travel & Local,2016-03-21,4.1
Find a Way: Addictive Puzzle,FAMILY,14.0,Free,0.0,Everyone,Puzzle,2017-06-16,4.1
Find&Save - Local Shopping,SHOPPING,6.2,Free,0.0,Everyone,Shopping,2017-12-22,4.1
FindShip,MAPS_AND_NAVIGATION,8.5,Free,0.0,Everyone,Maps & Navigation,2018-04-26,4.1
Firefox Focus: The privacy browser,COMMUNICATION,4.0,Free,0.0,Everyone,Communication,2018-07-06,5.0
Flashlight,TOOLS,4.9,Free,0.0,Everyone,Tools,2018-07-06,4.0
Flashlight - Torch LED Light,TOOLS,8.5,Free,0.0,Everyone,Tools,2018-07-07,4.1
Flickr,PHOTOGRAPHY,16.0,Free,0.0,Mature 17+,Photography,2018-07-11,4.4
Flights,TRAVEL_AND_LOCAL,3.1,Free,0.0,Everyone,Travel & Local,2018-07-26,4.1
Flip the Gun - Simulator Game,GAME,86.0,Free,0.0,Everyone,Arcade,2018-07-26,5.0
FlipaClip - Cartoon animation,ART_AND_DESIGN,39.0,Free,0.0,Everyone,Art & Design,2018-08-03,3.0
Flippy Campus - Buy & sell on campus at a discount,EDUCATION,7.4,Free,0.0,Everyone,Education,2018-03-09,4.2
FlirtChat - ♥Free Dating/Flirting App♥,DATING,13.0,Free,0.0,Mature 17+,Dating,2018-07-26,4.1
Flow Free,GAME,11.0,Free,0.0,Everyone,Puzzle,2018-04-11,4.1
Flowers Live Wallpaper,PERSONALIZATION,3.3,Free,0.0,Everyone,Personalization,2017-10-27,4.1
Fly Delta,TRAVEL_AND_LOCAL,46.0,Free,0.0,Everyone,Travel & Local,2018-07-31,5.0
FollowMyHealth®,MEDICAL,37.0,Free,0.0,Everyone,Medical,2018-05-10,4.4
Font Studio- Photo Texts Image,PHOTOGRAPHY,24.0,Free,0.0,Everyone,Photography,2017-06-23,4.0
Food Calorie Calculator,HEALTH_AND_FITNESS,4.0,Free,0.0,Everyone,Health & Fitness,2018-01-29,4.0
Football Live Scores,SPORTS,6.5,Free,0.0,Everyone,Sports,2018-07-31,4.0
ForecaWeather,WEATHER,5.3,Free,0.0,Everyone,Weather,2017-07-29,4.1
Fortune City - A Finance App,FINANCE,91.0,Free,0.0,Everyone,Finance,2018-07-17,4.4
Four In A Line,GAME,3.0,Free,0.0,Everyone,Board,2015-05-04,2.3
Four In A Line Free,GAME,11.0,Free,0.0,Everyone,Board,2018-06-11,4.1
Fraction Calculator Plus Free,TOOLS,11.0,Free,0.0,Everyone,Tools,2018-07-15,3.8879748691099474
Free & Premium VPN - FinchVPN,TOOLS,10.0,Free,0.0,Everyone,Tools,2018-07-05,4.1
Free Dating App & Flirt Chat - Cheers,DATING,27.0,Free,0.0,Mature 17+,Dating,2018-08-03,4.1
Free Dating App & Flirt Chat - Match with Singles,DATING,3.1,Free,0.0,Mature 17+,Dating,2018-08-04,4.0
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,7.9,Free,0.0,Mature 17+,Dating,2018-07-10,3.0
Free Dating Hook Up Messenger,DATING,21.0,Free,0.0,Mature 17+,Dating,2017-01-27,4.2
Free Foreclosure Real Estate Search by USHUD.com,HOUSE_AND_HOME,27.0,Free,0.0,Everyone,House & Home,2018-05-29,4.4
Free Live Talk-Video Call,DATING,4.5,Free,0.0,Mature 17+,Dating,2018-07-05,3.0
Free Panda Radio Music,BOOKS_AND_REFERENCE,4.2,Free,0.0,Everyone,Books & Reference,2018-03-27,4.1
Free Sports TV,SPORTS,9.8,Free,0.0,Everyone,Sports,2018-06-21,3.0
"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,11.0,Free,0.0,Teen,News & Magazines,2018-08-02,4.1
Free VIN Report for Used Cars,AUTO_AND_VEHICLES,2.4,Free,0.0,Everyone,Auto & Vehicles,2018-06-12,4.0
Free live weather on screen,WEATHER,21.0,Free,0.0,Everyone,Weather,2018-08-02,4.1
"Free phone calls, free texting SMS on free number",SOCIAL,35.0,Free,0.0,Everyone,Social,2018-07-31,4.1
FreePrints – Free Photos Delivered,PHOTOGRAPHY,37.0,Free,0.0,Everyone,Photography,2018-08-02,4.1
Freeletics: Personal Trainer & Fitness Workouts,HEALTH_AND_FITNESS,25.0,Free,0.0,Everyone,Health & Fitness,2018-08-03,5.0
Freeme Launcher—Stylish Theme,PERSONALIZATION,7.4,Free,0.0,Everyone,Personalization,2017-01-22,4.1
Fresh EBT - Food Stamp Balance,FINANCE,7.4,Free,0.0,Everyone,Finance,2018-07-24,3.0
FreshBooks Classic,BUSINESS,26.0,Free,0.0,Everyone,Business,2018-04-18,4.2
Frozen Free Fall,FAMILY,37.0,Free,0.0,Everyone,Puzzle;Action & Adventure,2018-07-27,4.2
Fruit Block - Puzzle Legend,GAME,33.0,Free,0.0,Everyone,Casual,2018-07-23,4.1
Fruit Ninja®,GAME,41.0,Free,0.0,Everyone,Arcade,2018-07-12,4.1
Fruits Bomb,GAME,17.0,Free,0.0,Everyone,Casual,2018-07-06,3.0
Full Screen Caller ID,COMMUNICATION,10.0,Free,0.0,Everyone,Communication,2018-05-15,3.0
Funny Alarm Clock Ringtones,PERSONALIZATION,14.0,Free,0.0,Everyone,Personalization,2017-03-09,3.0
Fuzzy Seasons: Animal Forest,FAMILY,63.0,Free,0.0,Everyone 10+,Simulation;Pretend Play,2018-08-06,4.1
GMAT Question Bank,EDUCATION,29.0,Free,0.0,Everyone,Education,2015-04-29,2.3
GO Notifier,COMMUNICATION,0.68,Free,0.0,Everyone,Communication,2014-07-06,2.0
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,24.0,Free,0.0,Everyone,Communication,2018-08-01,4.0
GPS Map Free,TRAVEL_AND_LOCAL,7.6,Free,0.0,Everyone,Travel & Local,2018-07-11,4.0
GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,3.3,Free,0.0,Everyone,Maps & Navigation,2018-08-03,4.1
"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,5.4,Free,0.0,Everyone,Maps & Navigation,2018-07-31,4.0
GPS Status & Toolbox,TRAVEL_AND_LOCAL,4.1,Free,0.0,Everyone,Travel & Local,2018-06-13,4.0
GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,29.0,Free,0.0,Everyone,Maps & Navigation,2018-07-28,3.0
GRE Tutor,EDUCATION,2.3,Free,0.0,Everyone,Education,2013-12-02,2.1
GS SHOP,SHOPPING,15.0,Free,0.0,Everyone,Shopping,2018-08-03,4.1
GUNSHIP BATTLE: Helicopter 3D,GAME,75.0,Free,0.0,Teen,Action,2018-08-01,3.0
Galactic Core Free Wallpaper,PERSONALIZATION,0.83,Free,0.0,Everyone,Personalization,2014-05-01,2.1
Game of Thrones: Conquest™,GAME,97.0,Free,0.0,Teen,Strategy,2018-08-03,6.0
"Gametime - Tickets to Sports, Concerts, Theater",EVENTS,24.0,Free,0.0,Everyone,Events,2018-07-17,5.0
Garden Coloring Book,ART_AND_DESIGN,33.0,Free,0.0,Everyone,Art & Design,2017-09-20,3.0
Garden Fruit Legend,FAMILY,33.0,Free,0.0,Everyone,Casual;Brain Games,2018-07-31,3.0
Garden Photo Frames - Garden Photo Editor,PHOTOGRAPHY,13.0,Free,0.0,Everyone,Photography,2018-05-03,3.0
Garena Free Fire,GAME,53.0,Free,0.0,Teen,Action,2018-08-03,3.0
GasBuddy: Find Cheap Gas,TRAVEL_AND_LOCAL,42.0,Free,0.0,Mature 17+,Travel & Local,2018-08-02,4.4
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,41.0,Free,0.0,Mature 17+,Dating,2018-06-20,3.0
Gems or jewels ?,GAME,13.0,Free,0.0,Teen,Puzzle,2018-08-03,4.0
GoBank,FINANCE,12.0,Free,0.0,Everyone,Finance,2018-06-01,4.1
GoPro (formerly Capture),PHOTOGRAPHY,47.0,Free,0.0,Everyone,Photography,2018-05-24,5.0
Goal Live Scores,SPORTS,35.0,Free,0.0,Everyone,Sports,2018-06-11,3.0
Goku Wallpaper Art,PERSONALIZATION,38.0,Free,0.0,Everyone,Personalization,2018-07-13,4.1
Gold Butterfly Keyboard Theme,HOUSE_AND_HOME,9.1,Free,0.0,Everyone,House & Home,2018-07-12,3.0
Golden Dictionary (EN-AR),BOOKS_AND_REFERENCE,6.1,Free,0.0,Everyone,Books & Reference,2018-07-19,4.2
Golden Launcher,PERSONALIZATION,12.0,Free,0.0,Everyone,Personalization,2018-07-31,4.2
Golf Channel,SPORTS,88.0,Free,0.0,Everyone,Sports,2018-05-30,4.1
GolfLogix GPS + Putt Breaks,SPORTS,61.0,Free,0.0,Everyone,Sports,2018-06-21,3.0
Golfshot Plus: Golf GPS,SPORTS,25.0,Paid,29.99,Everyone,Sports,2018-07-11,4.1
Golfshot: Golf GPS + Tee Times,SPORTS,25.0,Free,0.0,Everyone,Sports,2018-07-11,4.1
GoodRx Drug Prices and Coupons,MEDICAL,11.0,Free,0.0,Everyone,Medical,2018-07-26,4.1
Google Ads,BUSINESS,20.0,Free,0.0,Everyone,Business,2018-07-30,3.0
Google News,NEWS_AND_MAGAZINES,13.0,Free,0.0,Teen,News & Magazines,2018-08-01,4.4
Google Primer,BUSINESS,18.0,Free,0.0,Everyone,Business,2018-06-26,4.1
Granny,GAME,59.0,Free,0.0,Teen,Arcade,2018-05-29,4.0
Graphing Calculator,TOOLS,5.3,Free,0.0,Everyone,Tools,2016-04-01,2.3
Grim Soul: Dark Fantasy Survival,GAME,95.0,Free,0.0,Teen,Role Playing,2018-07-18,4.1
Groovebook Photo Books & Gifts,PHOTOGRAPHY,36.0,Free,0.0,Everyone,Photography,2018-01-31,3.0
Grubhub: Food Delivery,FOOD_AND_DRINK,35.0,Free,0.0,Everyone,Food & Drink,2018-08-02,5.0
Guns of Glory,GAME,77.0,Free,0.0,Everyone 10+,Strategy,2018-07-31,3.0
Gyft - Mobile Gift Card Wallet,SHOPPING,14.0,Free,0.0,Everyone,Shopping,2018-07-25,4.4
H Pack,LIFESTYLE,1.7,Free,0.0,Everyone,Lifestyle,2016-12-17,3.0
H TV,ENTERTAINMENT,5.6,Free,0.0,Everyone,Entertainment,2018-07-05,2.3
H&M,LIFESTYLE,14.0,Free,0.0,Everyone,Lifestyle,2018-07-30,4.4
HBO GO: Stream with TV Package,FAMILY,32.0,Free,0.0,Teen,Entertainment,2018-07-19,4.1
HD Camera,PHOTOGRAPHY,8.7,Free,0.0,Everyone,Photography,2018-07-11,4.2
HD Camera - Best Cam with filters & panorama,PHOTOGRAPHY,9.7,Free,0.0,Everyone,Photography,2018-07-26,4.2
HD Camera - Quick Snap Photo & Video,PHOTOGRAPHY,7.7,Free,0.0,Everyone,Photography,2018-07-24,4.2
HD Camera Pro for Android,PHOTOGRAPHY,1.9,Free,0.0,Everyone,Photography,2017-01-19,2.1
